sample_id,std_dev,center_offset,max_val,min_val,status
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_5,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_6,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_7,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_8,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_9,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
T1.6V_2025-08-15-18-32-56_21_28_7__1_orig_replay_10,0.2638857662677765,0.18310790528874132,23.550167083740234,21.944915771484375,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_0,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_1,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_2,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_3,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_4,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_5,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_6,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_7,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_8,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_9,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-15-18-32-56_21_28_7__2_orig_replay_10,0.13677553832530975,0.6435361858081687,23.427616119384766,22.359067916870117,OK
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_0,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_1,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_2,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_3,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_4,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_5,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
T1.6V_2025-08-14-15-06-52_21_30_9__1_orig_replay_6,0.30467522144317627,0.2046228375348835,23.76764488220215,22.014062881469727,OK
