video_id,hole_id,airflow_rate,material,delta_T,voltage,pressure_Pa,hotspot_area,hotspot_avg_temp_change_rate_initial,hotspot_avg_temp_change_magnitude_initial,peak_pixel_temp_change_rate_initial,peak_pixel_temp_change_magnitude_initial,temp_mean_avg_initial,temp_std_avg_initial,temp_min_overall_initial,temp_max_overall_initial,stabilized_mean_deltaT,overall_mean_deltaT,max_abs_mean_deltaT,stabilized_std_deltaT,overall_std_deltaT,mean_area_significant_change,stabilized_area_significant_change,max_area_significant_change,num_hotspots,hotspot_solidity,centroid_distance,time_to_peak_mean_temp,temperature_skewness,temperature_kurtosis,rate_of_std_change_initial,peak_to_average_ratio,radial_profile_0,radial_profile_1,radial_profile_2,radial_profile_3,radial_profile_4,bbox_area,bbox_aspect_ratio
T1.8V_2025-08-14-14-16-08_21_30_9_,2_cornerhole,0.27122,hardyboard,9.0,1.8,4.5,194,0.0088595827830202,0.092755848599463,0.0208363166222205,0.1896591186523437,22.955724430870763,0.3278327434677417,22.469200134277344,24.092952728271484,0.1554278623650254,0.1128657192872545,0.1723373845680456,0.3552948262115695,0.3443188856432295,25.80666666666667,28.289473684210527,31,1,1.074792243767313,0.0,9.6,1.2997288933329791,1.1473666693768223,0.0038511948038,1.0495400744518166,23.919058057996963,23.481337342943466,23.0761981010437,22.79344699693763,22.73997696240743,256,1.0
T1.8V_2025-08-15-17-56-33_21_32_11_,1_centerhole,0.74016,hardyboard,11.0,1.8,4.5,181,0.0109191933169997,0.1151593666708912,0.0282853582630986,0.205423355102539,22.06291739595529,0.2810185900090277,21.612308502197266,23.072738647460938,0.1639982430385128,0.1192546777742774,0.1814213115207401,0.3272135252398501,0.305550744675643,25.673333333333332,30.31578947368421,32,1,1.0342857142857145,0.0,9.6,1.0903431136430457,0.4784125536953634,0.005450804999811,1.045770068997801,22.791907970721905,22.38869967063268,21.98706360867149,21.8602545322516,21.820301055908203,266,0.7368421052631579
T1.8V_2025-08-15-17-56-33_21_32_11_,2_cornerhole,0.27122,hardyboard,11.0,1.8,4.5,127,0.0118653413206421,0.115586678812825,0.0171577930450439,0.2743778228759765,22.34669696567565,0.1603726152432822,21.820327758789062,22.89481735229492,0.1771773327646842,0.1292603887723193,0.1976473200039592,0.1846104667552868,0.1732816362175329,3.6066666666666665,7.026315789473684,10,1,1.1238938053097345,0.0,9.6,0.264254439254446,-0.2033837880531117,0.0032309551946258,1.024528027003775,22.72567950354682,22.602384209632874,22.460172600216335,22.32369435139191,22.23240050563106,169,1.0
T1.8V_2025-08-14-14-05-15_21_34_13_,1_centerhole,0.74016,hardyboard,13.0,1.8,4.5,193,0.0145383078817251,0.1463197994726321,0.035450572059268,0.3925189971923828,23.04866369731685,0.3433688341908782,22.537981033325195,24.282217025756836,0.2110196512272755,0.1510698229537738,0.2311636672736448,0.3959471301810409,0.3718491465843773,30.166666666666668,37.28947368421053,44,1,1.0965909090909092,0.0,9.8,1.2982890180553732,1.1787164327045456,0.0069436536203344,1.0535195161263768,24.11089621649848,23.638738666261947,23.195484381455643,22.893036014893475,22.82645543416341,240,1.0666666666666669
T1.8V_2025-08-14-14-05-15_21_34_13_,2_cornerhole,0.27122,hardyboard,13.0,1.8,4.5,163,0.0140767552996809,0.1406240404749184,0.0254702568054199,0.258087158203125,23.290232699809632,0.1651375883801422,22.867416381835938,23.930429458618164,0.201623701071561,0.1419974431230966,0.2195307257716621,0.202307876047164,0.1847615898616367,10.18,18.473684210526315,24,1,1.1050847457627118,0.0,9.8,0.6694458587612367,-0.0507532131125643,0.0042403196652098,1.027487778549064,23.68308671315511,23.610336303710938,23.386077815836128,23.241082262109828,23.20570053373064,210,1.0714285714285714
T2.0V_2025-08-14-13-06-37_21_26_5_,1_centerhole,0.898,hardyboard,5.0,2.0,6.5,137,0.0076043286752821,0.0696152735800659,0.0118541717529296,0.0817794799804687,23.1228059949666,0.1018835093326502,22.77144432067871,23.49571990966797,0.1053980311841829,0.0737836526838258,0.1259296027413263,0.1172840784305736,0.1099523693821129,0.0133333333333333,0.0526315789473684,1,1,1.1093117408906883,0.0,9.0,0.4688041180231956,-0.0318852817890915,0.0021238189630505,1.016127537236724,23.329920450846355,23.29023985862732,23.181876683235167,23.095105041157115,23.058771173159283,195,1.1538461538461535
T2.0V_2025-08-14-13-06-37_21_26_5_,2_cornerhole,0.33372,hardyboard,5.0,2.0,6.5,192,0.0057166375410864,0.0554651518662758,0.0097197578066871,0.1224384307861328,22.906117387811346,0.2144498882335596,22.537981033325195,23.67255592346191,0.0936549996074876,0.0599358165264129,0.1130668322245291,0.222814382431978,0.2195571311729264,12.953333333333331,15.078947368421051,18,1,1.1162790697674418,0.0,9.4,1.2894724601391918,1.1072151726156108,0.0017132591925603,1.0334599933578617,23.499463187323677,23.189148426055908,22.950218274043156,22.79057098759545,22.761291669762652,224,1.1428571428571428
T2.0V_2025-08-15-17-43-59_21_28_7_,1_centerhole,0.898,hardyboard,7.0,2.0,6.5,182,0.0080643753704827,0.0763288644643935,0.0137057304382324,0.1370162963867187,22.08248431677346,0.2699857893951969,21.653942108154297,23.045387268066406,0.1403049098886874,0.0947529532184533,0.1528773255400608,0.2987281494259012,0.287073521179382,22.82,27.210526315789473,30,1,1.0224719101123596,0.0,9.4,1.0891103457924936,0.4382465749561444,0.004031940204439,1.043604828944067,22.771344331594612,22.39474751551946,22.01099839963411,21.895642098926363,21.86645571390788,266,0.7368421052631579
T2.0V_2025-08-15-17-43-59_21_28_7_,2_cornerhole,0.33372,hardyboard,7.0,2.0,6.5,129,0.0086963638778788,0.08708532466445,0.0152428944905598,0.1508941650390625,22.383920510166377,0.1564272871857389,21.917240142822266,22.88111114501953,0.1557332921738239,0.1090064782628102,0.170800541722496,0.177822398702564,0.1687889725631549,1.9266666666666667,3.8947368421052633,8,1,1.1072961373390555,0.0,6.8,0.2679572262583829,-0.258534404230399,0.0029098647576641,1.022211954989178,22.7531189388699,22.63758957386017,22.497632291581898,22.36097057049091,22.269915317666943,182,0.9285714285714286
T2.0V_2025-08-14-12-48-24_21_30_9_,1_centerhole,0.898,hardyboard,9.0,2.0,6.5,152,0.0107885766447631,0.1016562988883578,0.0217370784029047,0.1362667083740234,23.125534817043103,0.118298735253072,22.8262882232666,23.56377220153809,0.1812553868069224,0.1215618375309736,0.2103105218786964,0.1474748122340026,0.1347589416211073,2.466666666666667,6.078947368421052,11,1,1.1135531135531136,0.0,9.2,0.703327570564901,0.2477022552782335,0.0039683177382441,1.0189503675466138,23.43819989098443,23.350184781210764,23.219180315732956,23.10903497602119,23.05532706867565,195,1.1538461538461535
T2.0V_2025-08-14-12-48-24_21_30_9_,2_cornerhole,0.33372,hardyboard,9.0,2.0,6.5,186,0.0128163889087459,0.1218035913282804,0.0262445019137474,0.2306957244873047,22.989714909420226,0.2675653614193164,22.551727294921875,23.971080780029297,0.1907145338808659,0.1339028383070407,0.2164212606286462,0.3034563133724899,0.2883080951798841,23.886666666666667,27.23684210526316,29,1,1.0782608695652174,0.0,7.8,1.3384012275365205,1.2202474170231363,0.0046786482768231,1.042687170087827,23.78489727444119,23.42760365349906,23.09251255255479,22.882924454552786,22.80471269095816,240,1.0666666666666669
T2.0V_2025-08-14-12-38-07_21_34_13_,1_centerhole,0.898,hardyboard,13.0,2.0,6.5,196,0.0137839039691498,0.1453613651042076,0.0308927808489118,0.2975826263427734,23.33164626705403,0.2929607303957592,22.8262882232666,24.33622932434082,0.2471842192169424,0.167172360647293,0.2775855453646905,0.3456233381034486,0.3220477126856526,30.26,39.5,46,1,1.0858725761772854,0.0,9.4,1.146382455582842,0.7875949323689664,0.0065698270119095,1.043056672717747,24.074743270874023,23.86535164288112,23.51540468289302,23.26830962726048,23.139980447058583,256,1.0
T2.0V_2025-08-14-12-38-07_21_34_13_,2_cornerhole,0.33372,hardyboard,13.0,2.0,6.5,183,0.0118904031106977,0.1094220583556122,0.0226161215040418,0.217111587524414,23.470490648238385,0.1342910100687924,23.113754272460938,23.94398307800293,0.2059796662175662,0.1332872736084877,0.2208121044388242,0.1708466801979935,0.1542803539373319,5.68,13.157894736842104,18,1,1.1124620060790271,0.0,8.8,0.5449467296680056,-0.0161954055550328,0.0046401094801002,1.0201739468024325,23.849057091606987,23.747469220842635,23.585707609470074,23.452040995870316,23.430808719835785,210,0.9333333333333332
T2.2V_2025-08-13-18-12-42_21_26_5_,1_centerhole,1.00085,hardyboard,5.0,2.2,8.0,631,0.003100583452136,0.0240972340579261,0.0146702357700892,0.2327022552490234,22.223420415899454,0.2454385504028876,21.23672866821289,23.08641242980957,0.0588235509078396,0.0352066942629064,0.068281013500858,0.2593639727831886,0.2527299262445007,31.433333333333337,37.13157894736842,44,1,0.9546142208774584,0.0,8.8,-0.0263886868629429,0.1798704451213972,0.0018004733738742,1.0388325468249116,22.353420695743047,22.34063186953145,22.23703949305476,22.189795409801395,22.189958540059752,870,0.9666666666666668
T2.2V_2025-08-13-18-12-42_21_26_5_,2_cornerhole,0.37451,hardyboard,5.0,2.2,8.0,204,0.0045749221751888,0.0548756169337849,0.0126753913031684,0.1779708862304687,22.046249423868513,0.2682777729387685,21.26460647583008,23.072738647460938,0.0997747282494688,0.0701681706172958,0.1114096735038003,0.2794766745616798,0.2744307460794988,20.173333333333332,22.07894736842105,25,2,0.7513812154696132,10.906583263087454,6.4,0.655988874337219,0.959564691239831,0.0020695056208691,1.0465607189620694,22.375301902358597,22.046999304144233,21.905747125315113,22.03897539774577,22.03838062286377,432,0.5925925925925926
T2.2V_2025-08-15-17-19-03_21_28_7_,1_centerhole,1.00085,hardyboard,7.0,2.2,8.0,195,0.0045907514523236,0.0617666684664186,0.0142578283945719,0.123178482055664,22.16054521942139,0.2718986010572446,21.737171173095703,23.113754272460938,0.1278724636947889,0.0824500602656949,0.1520566011086472,0.3046668463731933,0.2896078490725631,23.22,28.526315789473685,33,1,1.007751937984496,0.0,9.0,1.1000230199601746,0.4507796234192707,0.0035325225418054,1.0430137906627024,22.86205012981708,22.48136607805888,22.100637021817658,21.965781945448654,21.937984784444172,300,0.75
T2.2V_2025-08-15-17-19-03_21_28_7_,2_cornerhole,0.37451,hardyboard,7.0,2.2,8.0,129,0.0073321749583437,0.0868691437004152,0.0146750041416713,0.1916770935058593,22.478537934473316,0.1636080902003624,22.04170608520508,23.045387268066406,0.1568678665628063,0.1038199590835784,0.1775421763575373,0.1886066115824919,0.1770099004472287,3.513333333333333,7.052631578947368,12,1,1.1217391304347826,0.0,9.8,0.4607759295947951,-0.1602745153152507,0.0031152945112053,1.025217357785702,22.918068885803223,22.78427851200104,22.60115513801575,22.445276021957397,22.37409481406212,182,1.0769230769230769
T2.2V_2025-08-13-17-56-09_21_30_9_,1_centerhole,1.00085,hardyboard,9.0,2.2,8.0,219,0.0073265267289398,0.0709154224831216,0.020479679107666,0.231882095336914,22.593315740611455,0.2464379117302006,21.695566177368164,23.42761611938477,0.1288218971514624,0.0905221792189121,0.1450326649565667,0.2727885179126165,0.260951688005874,18.273333333333333,22.13157894736842,25,1,1.0138888888888888,0.0,9.6,-0.1204512878544654,0.5380223451814672,0.0026035805695234,1.0369268675900305,22.90406271127554,22.794729848702747,22.63478645324707,22.54847834660457,22.435116661919487,342,1.0555555555555556
T2.2V_2025-08-13-17-56-09_21_30_9_,2_cornerhole,0.37451,hardyboard,9.0,2.2,8.0,151,0.009532347126439,0.1126203726459031,0.0227378209431966,0.2864513397216797,22.386156487370172,0.3102988757831768,21.51508140563965,23.49571990966797,0.1752562524550231,0.1263753660256778,0.1925659684945415,0.3438223570678489,0.3281031721718992,23.3,26.23684210526316,29,1,0.9587301587301588,0.0,9.6,0.6582396746530862,0.7594772160959686,0.0037786396092361,1.0495647130369965,22.979296537546013,22.62968599796295,22.289932133601265,22.259952946713096,22.200496673583984,288,0.8888888888888888
T2.4V_2025-08-13-17-33-28_21_26_5_,1_centerhole,1.15278,hardyboard,5.0,2.4,10.5,526,0.0046983009962087,0.0532244947020075,0.0239191055297851,0.2733650207519531,22.402501606451693,0.2454570401666752,21.320322036743164,23.30492401123047,0.0810975139084289,0.0600066223192864,0.0948570091914753,0.2603423995866739,0.253878027560916,29.24,32.86842105263158,39,1,0.9962121212121212,0.0,9.4,-0.1135066985726665,0.3223810785994527,0.0015373918248675,1.0402822158271328,22.619102813102103,22.539718989972716,22.40097434106081,22.38325290101947,22.30676451325417,700,1.12
T2.4V_2025-08-13-17-33-28_21_26_5_,2_cornerhole,0.43485,hardyboard,5.0,2.4,10.5,417,0.0042893291132302,0.0301124517866178,0.017837441485861,0.2187843322753906,22.091943938715,0.2542465277977481,21.38992500305176,23.19573402404785,0.050988647502345,0.0366740993191784,0.066587964979579,0.2699741382347265,0.2629242478985178,26.526666666666667,28.710526315789473,32,2,0.695,15.92670398545553,7.0,0.611279673309991,1.1476894128893704,0.0023681567531978,1.049963465795263,22.02686050959996,22.093935232162476,22.173373637660855,22.11037055827953,22.00361115282232,812,0.9655172413793104
T2.4V_2025-08-15-16-56-08_21_28_7_,1_centerhole,1.15278,hardyboard,7.0,2.4,10.5,140,0.0080808255137229,0.0881498609270359,0.0154495239257812,0.205423355102539,22.53160955674308,0.1688821802244088,22.09697532653809,23.113754272460938,0.156275960735809,0.1071436057317828,0.1712369646344882,0.1944697864644949,0.1831332815164425,5.413333333333333,9.81578947368421,12,1,1.09375,0.0,9.6,0.5101184568876516,-0.2109234516922233,0.0027487075174697,1.0258368011504817,22.909984588623047,22.778215885162354,22.601485699415207,22.483918276700106,22.40336388349533,210,0.9333333333333332
T2.4V_2025-08-15-16-56-08_21_28_7_,2_cornerhole,0.43485,hardyboard,7.0,2.4,10.5,219,0.0070398606798552,0.0625806660412671,0.0170850753784179,0.1777992248535156,22.190534503536146,0.2798395416660427,21.59842109680176,23.19573402404785,0.116158502143727,0.0777195180605546,0.1292193774218972,0.3048590289683534,0.2945051826393252,24.9,28.86842105263158,32,1,0.906832298136646,0.0,9.0,1.235611737548495,0.9799066372083844,0.0035148567741188,1.045298571801032,22.88452993120466,22.417928477128346,22.125772036038914,22.042417708863603,21.995598634084065,400,1.0
T2.4V_2025-08-13-17-17-12_21_30_9_,1_centerhole,1.15278,hardyboard,9.0,2.4,10.5,219,0.0070797344683877,0.0871757960210644,0.0186157226562499,0.2595367431640625,22.420067384449855,0.2582994392094887,21.51508140563965,23.31856918334961,0.1672875831345464,0.1136225833050907,0.1888748499900785,0.28721732733353,0.2736847672130278,22.773333333333333,28.289473684210527,31,1,1.0330188679245282,0.0,8.6,-0.0333621421112148,0.3522803426823517,0.0027899233453282,1.0400757849426865,22.72843148973253,22.659396780861748,22.52468059957027,22.43053900494295,22.27892694019136,323,1.1176470588235294
T2.4V_2025-08-13-17-17-12_21_30_9_,2_cornerhole,0.43485,hardyboard,9.0,2.4,10.5,174,0.0085387500048859,0.1064026602383307,0.0239009857177734,0.2595767974853515,22.148310912998245,0.3105836957979162,21.278535842895508,23.359472274780273,0.1760410053832417,0.1208394572378573,0.1997135535053829,0.3454903731629792,0.3304999343855141,25.426666666666662,28.42105263157895,30,3,0.7565217391304347,0.0,9.8,0.7965843761460775,1.0034025795867354,0.0047857108177218,1.0546841412214072,,22.06983332200484,22.415072750400853,22.0571437395536,22.22797584533691,450,0.72
T2.6V_2025-08-13-16-41-58_21_26_5_,1_centerhole,1.43301,hardyboard,5.0,2.6,16.0,462,0.0046013734885813,0.0430367374833018,0.0170967578887939,0.1777687072753906,22.376625103558293,0.2399845845812714,21.48728370666504,23.19573402404785,0.0704681940137394,0.0478929361670898,0.0826131647283361,0.2570098073243381,0.2489778043049816,23.393333333333334,28.76315789473684,35,1,0.9808917197452228,0.0,9.6,-0.012428131982013,-0.0272012944318875,0.0017284262434435,1.0366055612362788,22.482524742951263,22.502129192352296,22.36335805506488,22.355967549111345,22.360540303316984,624,1.0833333333333333
T2.6V_2025-08-13-16-41-58_21_26_5_,2_cornerhole,0.54626,hardyboard,5.0,2.6,16.0,251,0.0054234708836453,0.0508825370515033,0.0118960504946501,0.1505088806152343,22.077040717744257,0.2635341463878325,21.38992500305176,23.113754272460938,0.0790525779556151,0.0551793184318398,0.104320442534064,0.2813196996763804,0.273597593626933,22.34,23.92105263157895,27,4,0.5704545454545454,0.0,7.4,0.6695539697622555,1.0132755641728552,0.0018470777871198,1.046958900333206,22.237298329671223,22.20461825320595,21.967454446328652,21.947270097403692,22.04119610786438,756,1.037037037037037
T2.6V_2025-08-13-16-24-51_21_30_9_,1_centerhole,1.43301,hardyboard,9.0,2.6,16.0,142,0.0088768825069493,0.1153361763752691,0.0174351625664289,0.2591323852539062,22.742491924124707,0.2091344277953767,22.083158493041992,23.509334564208984,0.1970192684430921,0.1382020601084545,0.2170250180741426,0.2346867923176733,0.2232997441535713,10.8,16.55263157894737,20,1,1.105058365758755,0.0,9.2,0.3409803276660256,0.0385999501614673,0.0028848916011925,1.0337184967523647,23.06038263108995,23.027426958084103,22.832776999473573,22.706285541707818,22.70999974217908,195,1.1538461538461535
T2.6V_2025-08-13-16-24-51_21_30_9_,2_cornerhole,0.54626,hardyboard,9.0,2.6,16.0,172,0.0073754094367798,0.1060358868088862,0.0175159999302455,0.2452640533447265,22.389721169804417,0.3107736801544432,21.59842109680176,23.56377220153809,0.1680767734602306,0.1192994207190002,0.1878063623295283,0.3449127149531644,0.3307862048712502,24.526666666666667,26.973684210526315,29,1,0.9690140845070424,0.0,9.2,0.9907397627840092,1.0135124925709782,0.0045175956159899,1.0524370546122317,23.02726708925687,22.674327711264297,22.3151062991884,22.216098120718293,22.16600449879964,304,0.8421052631578947
T2.6V_2025-08-13-16-07-01_21_34_13_,1_centerhole,1.43301,hardyboard,13.0,2.6,16.0,158,0.014751229105117,0.1456153604048715,0.0384073672087296,0.3805770874023437,22.61289801585523,0.3513773335908065,21.86186981201172,23.90331268310547,0.2650807096035312,0.1844037158982168,0.2803716418109374,0.4201114592644047,0.3900190124233387,29.866666666666667,35.60526315789474,39,1,1.082191780821918,0.0,9.6,1.064957545802932,0.8405490935094093,0.0091526161931622,1.0570654263927364,23.59457842508952,23.162110873631068,22.803874790668488,22.46466147010006,22.383721221577037,240,1.0666666666666669
T2.6V_2025-08-13-16-07-01_21_34_13_,2_cornerhole,0.54626,hardyboard,13.0,2.6,16.0,143,0.0134735785442082,0.147241405673796,0.0226642971947079,0.2311820983886718,22.95596067281869,0.2254418671199478,22.37284469604492,23.76764488220215,0.2575086503069237,0.1733890043494309,0.277863989343178,0.2740346212049971,0.2529089268673584,17.273333333333333,25.605263157894736,28,1,1.11284046692607,0.0,9.8,0.5187588045674664,0.0794928602241511,0.0048295113167679,1.035358320261654,23.42219712999132,23.379083919525147,23.13031213283539,22.933082203532376,22.85599511669528,195,1.1538461538461535
T2.6V_2025-08-15-16-20-18_21_32_13_,1_centerhole,1.43301,hardyboard,13.0,2.6,16.0,165,0.0127323762870124,0.1191914413914538,0.0241610583137063,0.2464504241943359,22.447567917101313,0.2097902904491152,22.014062881469727,23.12742805480957,0.2162699953410794,0.1470638376101089,0.2386777473218515,0.249611368475637,0.2319379644178694,17.446666666666665,26.473684210526315,32,1,1.0891089108910892,0.0,9.6,0.7748452098798356,-0.1097826014464922,0.0043688677531515,1.0302865833937545,22.96398417154948,22.823693343571257,22.618829041719437,22.427746530563113,22.303932739026617,240,1.0666666666666669
T2.6V_2025-08-15-16-20-18_21_32_13_,2_cornerhole,0.54626,hardyboard,13.0,2.6,16.0,298,0.008904749915104,0.0921404857763477,0.026096175698673,0.3552227020263672,22.032011810277137,0.3129470665630787,21.528968811035156,23.34583854675293,0.1406638719133568,0.0976689444505643,0.1514475457620285,0.3589171194241162,0.3387934873165005,39.126666666666665,45.578947368421055,49,1,1.0,0.0,9.8,1.5887739752517271,2.023145736505839,0.0057340288972304,1.0596326267337484,22.92031060732328,22.49387288093567,22.10635498950356,21.924311242205032,21.86547018876716,420,1.05
T2.8V_2025-08-13-15-53-27_21_26_5_,1_centerhole,1.50064,hardyboard,5.0,2.8,17.5,231,0.0055065448608695,0.0638317339348049,0.0136287689208984,0.1634235382080078,22.89605686848298,0.1898893614027885,22.23500633239746,23.55016708374023,0.1109991708087545,0.0771232140941529,0.1215914111116731,0.2074656306405326,0.1999033373752568,6.866666666666666,11.105263157894736,16,1,0.9956896551724138,0.0,9.8,0.0484062743647661,0.0829190388082286,0.0020943029582932,1.0285686840758006,23.130341635810005,23.013639741473728,22.983319491147995,22.890532631623117,22.864659247191057,342,0.9473684210526316
T2.8V_2025-08-13-15-53-27_21_26_5_,2_cornerhole,0.57316,hardyboard,5.0,2.8,17.5,316,0.0029281368189769,0.0282307214374775,0.0139767084366235,0.1362476348876953,22.510852143251444,0.2330101705451717,21.95875358581543,23.53655242919922,0.0752335428635644,0.0524691520964542,0.0859944246992263,0.2502307369276298,0.2427898600440938,19.433333333333337,21.31578947368421,23,2,0.6781115879828327,14.404932957180842,8.2,1.1324648524417311,2.0214268767627432,0.0026164291699116,1.0455647027229606,22.551236070905414,22.635074017842612,22.556417777159503,22.44489733832223,22.42183458394018,702,0.9629629629629628
T2.8V_2025-08-13-15-33-59_21_30_9_,1_centerhole,1.50064,hardyboard,9.0,2.8,17.5,182,0.0101587929568447,0.104423763987782,0.0169078509012858,0.2029705047607422,23.509876127767043,0.1999057133515398,22.7851619720459,24.241687774658203,0.1563392887920787,0.1073748357304733,0.1809040845095459,0.2296726927958804,0.2162018292998854,9.406666666666666,14.63157894736842,18,1,1.0737463126843658,0.0,9.8,0.2251268657095984,0.2841080430543337,0.0026352909613006,1.0311278393350116,23.789320309956867,23.710048622555203,23.570231676101685,23.49203960931123,23.48223129908244,240,1.0666666666666669
T2.8V_2025-08-13-15-33-59_21_30_9_,2_cornerhole,0.57316,hardyboard,9.0,2.8,17.5,162,0.0095367344427616,0.0900374047550158,0.0225067138671875,0.2568111419677734,23.233756804525115,0.2980193025120167,22.551727294921875,24.349721908569336,0.1392453703654137,0.0938793308744712,0.1609641887523523,0.3298164843328254,0.3158906168509773,21.113333333333333,23.05263157894737,26,1,0.9938650306748468,0.0,9.8,0.969021847915136,0.9929883517745446,0.0038022707517896,1.048032055832954,23.98023928128756,23.479331771532696,23.12445389883859,23.072366218566895,23.089755694071453,288,0.8888888888888888
T2.8V_2025-08-15-15-55-56_21_32_11_,1_centerhole,1.50064,hardyboard,11.0,2.8,17.5,178,0.0116184391778955,0.1142277985476383,0.0273609161376953,0.2460231781005859,22.536380824185485,0.2094715367651415,22.13840675354004,23.263988494873047,0.2243073027490655,0.1513869809211417,0.2465695048985843,0.2560935129603694,0.2360537503809804,19.626666666666665,29.526315789473685,34,1,1.1021671826625388,0.0,9.4,0.936537311305418,0.1490980160321631,0.0056431467678115,1.0322859147777053,23.08028072781033,22.944058213915145,22.729106575250626,22.5228372972403,22.40036964416504,224,1.1428571428571428
T2.8V_2025-08-15-15-55-56_21_32_11_,2_cornerhole,0.57316,hardyboard,11.0,2.8,17.5,230,0.0101647944417647,0.09283616439156,0.0302828682793511,0.3000755310058594,22.181092128919516,0.3321757165620728,21.66781997680664,23.49571990966797,0.1765330068033951,0.1163494176449989,0.2064122656117319,0.3763902486666958,0.3573620739224289,34.14,40.28947368421053,45,1,1.0722610722610724,0.0,7.4,1.402854294054927,1.2998615392491937,0.0062832844703704,1.0592679464612318,23.19483110639784,22.765981939103867,22.29821691146264,22.050901460647584,21.968388935305036,306,0.9444444444444444
T3.0V_2025-08-13-15-03-01_21_26_5_,1_centerhole,1.58645,hardyboard,5.0,3.0,19.5,142,0.0105104312090809,0.1035070016350552,0.0227750142415364,0.3278026580810547,22.65580396920862,0.1835166974032331,22.09697532653809,23.386743545532227,0.1787220461444563,0.120348303172511,0.1990692514768781,0.2009533971792398,0.1931963553636236,6.66,10.842105263157896,14,1,1.105058365758755,0.0,9.6,0.3804567057186852,0.1740736562200933,0.003099432514134,1.032262795763815,22.936507331000435,22.91109972000122,22.738197875022887,22.62782410515679,22.625241688319615,195,1.1538461538461535
T3.0V_2025-08-13-15-03-01_21_26_5_,2_cornerhole,0.60731,hardyboard,5.0,3.0,19.5,166,0.0084642346745098,0.0948990052004887,0.0097431455339704,0.0818386077880859,22.311661829201576,0.2918904215912929,21.640064239501953,23.37310791015625,0.1269881070680671,0.088717429532582,0.1511512434626176,0.3014941954051348,0.2980435142466903,19.52,20.394736842105264,25,1,0.9595375722543352,0.0,9.8,1.0605425413495506,1.0380901338773914,0.0017185018252682,1.0475736002580252,22.905623390561058,22.485966285069782,22.18331507893352,22.13527834415436,22.09351634979248,304,0.8421052631578947
T3.0V_2025-08-15-15-20-22_21_28_7_,1_centerhole,1.58645,hardyboard,7.0,3.0,19.5,144,0.0080365604824628,0.0760638051562843,0.0136451721191406,0.1365489959716797,22.62878094593684,0.2249717288577225,22.13840675354004,23.37310791015625,0.136724637962922,0.1000760788387729,0.1527005301581496,0.2476331602133994,0.2385194938258605,12.58,16.026315789473685,19,1,1.1162790697674418,0.0,8.2,0.8498415463227299,0.0056222597796473,0.0030872597671736,1.032892932500328,23.162268532647023,22.941896745136805,22.698242604732513,22.526762740952627,22.44528670060007,182,0.9285714285714286
T3.0V_2025-08-15-15-20-22_21_28_7_,2_cornerhole,0.60731,hardyboard,7.0,3.0,19.5,135,0.0088415364529507,0.0786435727719911,0.0149273872375488,0.2594261169433594,22.86939518087882,0.1338609826067251,22.510469436645508,23.34583854675293,0.1389487521225474,0.1034773270406833,0.1554295857747405,0.148367923952248,0.1424661801321342,1.52,2.973684210526316,5,1,1.1297071129707112,0.0,9.6,0.5964612396347653,0.2255417049194141,0.0024541817926186,1.0208332298299023,23.190380414326984,23.07270455360413,22.97105786535475,22.834002861609825,22.798466001238143,168,1.1666666666666667
T3.0V_2025-08-13-14-43-44_21_30_9_,1_centerhole,1.58645,hardyboard,9.0,3.0,19.5,158,0.0103867305481989,0.1393918266779259,0.0266336358111837,0.3267974853515625,22.981798597166808,0.1953856729726369,22.537981033325195,23.69973373413086,0.2390892078366608,0.1689788703274615,0.2572900916956655,0.2383850559816821,0.2195434385242719,16.44,25.605263157894736,31,1,1.0972222222222223,0.0,9.4,0.6664718249109784,-0.0719893948447567,0.0042007213561726,1.031239292865988,23.468450122409397,23.38699526786804,23.170369267463684,22.957971811294556,22.87054950434987,210,1.0714285714285714
T3.0V_2025-08-13-14-43-44_21_30_9_,2_cornerhole,0.60731,hardyboard,9.0,3.0,19.5,195,0.0059759895346446,0.0908829420040824,0.0161436625889369,0.1897907257080078,22.70056095925355,0.3876130549672028,22.12459945678711,24.038808822631836,0.1760993707839624,0.1254060665684895,0.1937517508482322,0.4146921959519219,0.4036120569996178,31.626666666666665,35.86842105263158,40,1,1.1048158640226629,0.0,9.6,1.3498503752288582,1.1931808243723907,0.0036224479984978,1.0589521935506516,23.73348479800754,23.329245567321777,22.864983283556423,22.54812901360648,22.416747303009032,240,1.0666666666666669
T3.0V_2025-08-15-15-02-07_21_32_11_,1_centerhole,1.58645,hardyboard,11.0,3.0,19.5,167,0.0103133551216253,0.0918415777697525,0.0226783752441406,0.2177104949951172,23.149384157100837,0.139994424174395,22.798877716064453,23.69973373413086,0.1976075994453688,0.131634860086344,0.2185726279983946,0.179300866914165,0.1619120273490903,6.273333333333333,12.81578947368421,16,1,1.0844155844155845,0.0,9.4,0.7081297550369736,0.1646533879268865,0.0038637481955626,1.0237738323099714,23.584157943725582,23.439015695026946,23.2538565488962,23.126468976338703,23.061335740266024,210,1.0714285714285714
